TBC = barometer temperature °C, p_fransk - instrument reading fr.inches-12lines,then decimal: 

INDEX	YR	MON	DAY	HR	TBC	P_FR	HPA	TP0C	GP45 	PSL
1232	1852	2	15	16	18.0	27034	984.7	981.6	983.2	983.8
1233	1852	2	15	21	17.0	27050	989.5	986.6	988.2	988.8
1234	1852	2	16	9	15.0	27070	995.5	993.0	994.6	995.2
1235	1852	2	16	16	16.0	27077	997.6	994.9	996.5	997.1
1236	1852	2	16	21	18.0	27095	1003.0	999.9	1001.5	1002.1
1237	1852	2	17	9	14.0	27095	1003.0	1000.6	1002.2	1002.8
1238	1852	2	17	16	15.0	27114	1008.7	1006.2	1007.8	1008.4
1239	1852	2	17	21	13.0	28021	1016.8	1014.6	1016.2	1016.8
1240	1852	2	18	9	15.0	28050	1025.6	1023.1	1024.7	1025.3
1241	1852	2	18	16	16.0	28060	1028.6	1025.9	1027.5	1028.1
1242	1852	2	18	21	16.0	28078	1034.0	1031.3	1032.9	1033.5
1243	1852	2	19	9	15.0	28082	1035.2	1032.7	1034.3	1034.9
1244	1852	2	19	16	16.0	28086	1036.4	1033.7	1035.3	1035.9
1245	1852	2	19	21	19.0	28065	1030.1	1026.9	1028.5	1029.1
1246	1852	2	20	9	12.0	27116	1009.3	1007.3	1008.9	1009.5
1247	1852	2	20	16	15.0	27100	1004.5	1002.0	1003.6	1004.2
1248	1852	2	20	21	15.0	27098	1003.9	1001.4	1003.0	1003.6
1249	1852	2	21	9	16.0	28005	1012.0	1009.3	1010.9	1011.5
1250	1852	2	21	16	16.0	28016	1015.3	1012.6	1014.2	1014.8
1251	1852	2	21	21	12.0	27110	1007.5	1005.5	1007.1	1007.7
1252	1852	2	22	9	15.0	27106	1006.3	1003.8	1005.4	1006.0
1253	1852	2	22	16	16.0	27113	1008.4	1005.7	1007.3	1007.9
1254	1852	2	22	21	16.0	28003	1011.4	1008.7	1010.3	1010.9
1255	1852	2	23	9	15.0	28028	1019.0	1016.5	1018.1	1018.7
1256	1852	2	23	16	15.0	28035	1021.1	1018.6	1020.2	1020.8
1257	1852	2	23	21	15.0	28041	1022.9	1020.4	1022.0	1022.6
1258	1852	2	24	9	18.0	28068	1031.0	1027.9	1029.5	1030.1
1259	1852	2	24	16	18.0	28081	1034.9	1031.8	1033.4	1034.0
1260	1852	2	24	21	17.0	28104	1041.8	1038.9	1040.5	1041.1
1261	1852	2	25	9	15.0	28097	1039.7	1037.2	1038.8	1039.4
1262	1852	2	25	16	16.0	28091	1037.9	1035.2	1036.8	1037.4
1263	1852	2	25	21	16.0	28084	1035.8	1033.1	1034.7	1035.3
1264	1852	2	26	9	15.0	28080	1034.6	1032.1	1033.7	1034.3
1265	1852	2	26	16	15.0	28076	1033.4	1030.9	1032.5	1033.1
1266	1852	2	26	21	14.0	28058	1028.0	1025.6	1027.2	1027.8
1267	1852	2	27	9	16.0	28039	1022.3	1019.6	1021.2	1021.8
1268	1852	2	27	16	19.0	28055	1027.1	1023.9	1025.5	1026.1
1269	1852	2	27	21	17.0	28076	1033.4	1030.5	1032.1	1032.7
1270	1852	2	28	9	14.0	28070	1031.6	1029.2	1030.8	1031.4
1271	1852	2	28	16	15.0	28062	1029.2	1026.7	1028.3	1028.9
1272	1852	2	28	21	14.0	28055	1027.1	1024.7	1026.3	1026.9
1273	1852	2	29	9	15.0	28048	1025.0	1022.5	1024.1	1024.7
1274	1852	2	29	16	19.0	28056	1027.4	1024.2	1025.8	1026.4
1275	1852	2	29	21	18.0	28046	1024.4	1021.3	1022.9	1023.5
1276	1852	3	1	9	15.0	28047	1024.7	1022.2	1023.8	1024.4
1277	1852	3	1	16	16.0	28047	1024.7	1022.0	1023.6	1024.2
1278	1852	3	1	21	19.0	28050	1025.6	1022.4	1024.0	1024.6
1279	1852	3	2	9	17.0	28051	1025.9	1023.0	1024.6	1025.2
1280	1852	3	2	16	18.0	28045	1024.1	1021.0	1022.6	1023.2
1281	1852	3	2	21	16.0	28046	1024.4	1021.7	1023.3	1023.9
1282	1852	3	3	9	13.0	28014	1014.7	1012.5	1014.1	1014.7
1283	1852	3	3	16	18.0	28006	1012.3	1009.2	1010.8	1011.4
1284	1852	3	3	21	16.0	27112	1008.1	1005.4	1007.0	1007.6
1285	1852	3	4	9	15.0	27083	999.4	996.9	998.5	999.1
1286	1852	3	4	16	18.0	27067	994.6	991.5	993.1	993.7
1287	1852	3	4	21	16.0	27035	985.0	982.3	983.9	984.5
1288	1852	3	5	9	13.0	27074	996.7	994.5	996.1	996.7
1289	1852	3	5	16	17.0	27097	1003.6	1000.7	1002.3	1002.9
1290	1852	3	5	21	14.0	27117	1009.6	1007.2	1008.8	1009.4
1291	1852	3	6	9	17.0	28004	1011.7	1008.8	1010.4	1011.0
1292	1852	3	6	16	18.0	28006	1012.3	1009.2	1010.8	1011.4
1293	1852	3	6	21	17.0	28016	1015.3	1012.4	1014.0	1014.6
1294	1852	3	7	9	14.0	28032	1020.2	1017.8	1019.4	1020.0
1295	1852	3	7	16	17.0	28055	1027.1	1024.2	1025.8	1026.4
1296	1852	3	7	21	16.0	28053	1026.5	1023.8	1025.4	1026.0
1297	1852	3	8	9	14.0	28056	1027.4	1025.0	1026.6	1027.2
1298	1852	3	8	16	17.0	28060	1028.6	1025.7	1027.3	1027.9
1299	1852	3	8	21	17.0	28068	1031.0	1028.1	1029.7	1030.3
1300	1852	3	9	9	14.0	28070	1031.6	1029.2	1030.8	1031.4
1301	1852	3	9	16	17.0	28066	1030.4	1027.5	1029.1	1029.7
1302	1852	3	9	21	19.0	28072	1032.2	1029.0	1030.6	1031.2
1303	1852	3	10	9	13.0	28067	1030.7	1028.5	1030.1	1030.7
1304	1852	3	10	16	16.0	28066	1030.4	1027.7	1029.3	1029.9
1305	1852	3	10	21	17.0	28065	1030.1	1027.2	1028.8	1029.4
1306	1852	3	11	9	15.0	28055	1027.1	1024.6	1026.2	1026.8
1307	1852	3	11	16	17.0	28050	1025.6	1022.7	1024.3	1024.9
1308	1852	3	11	21	16.0	28046	1024.4	1021.7	1023.3	1023.9
1309	1852	3	12	9	14.0	28034	1020.8	1018.4	1020.0	1020.6
1310	1852	3	12	16	15.0	28042	1023.2	1020.7	1022.3	1022.9
1311	1852	3	12	21	15.0	28046	1024.4	1021.9	1023.5	1024.1
1312	1852	3	13	9	15.0	28050	1025.6	1023.1	1024.7	1025.3
1313	1852	3	13	16	16.0	28044	1023.8	1021.1	1022.7	1023.3
1314	1852	3	13	21	16.0	28036	1021.4	1018.7	1020.3	1020.9
1315	1852	3	14	9	14.0	28020	1016.5	1014.1	1015.7	1016.3
1316	1852	3	14	16	17.0	28015	1015.0	1012.1	1013.7	1014.3
1317	1852	3	14	21	15.0	28025	1018.0	1015.5	1017.1	1017.7
1318	1852	3	15	9	14.0	28039	1022.3	1019.9	1021.5	1022.1
1319	1852	3	15	16	16.0	28051	1025.9	1023.2	1024.8	1025.4
1320	1852	3	15	21	17.0	28049	1025.3	1022.4	1024.0	1024.6
1321	1852	3	16	9	14.0	28030	1019.6	1017.2	1018.8	1019.4
1322	1852	3	16	16	17.0	28008	1012.9	1010.0	1011.6	1012.2
1323	1852	3	16	21	17.0	28004	1011.7	1008.8	1010.4	1011.0
1324	1852	3	17	9	15.0	28025	1018.0	1015.5	1017.1	1017.7
1325	1852	3	17	16	17.0	28036	1021.4	1018.5	1020.1	1020.7
1326	1852	3	17	21	15.0	28043	1023.5	1021.0	1022.6	1023.2
1327	1852	3	18	9	12.0	28032	1020.2	1018.2	1019.8	1020.4
1328	1852	3	18	16	16.0	28007	1012.6	1009.9	1011.5	1012.1
1329	1852	3	18	21	16.0	27109	1007.2	1004.5	1006.1	1006.7
1330	1852	3	19	9	15.0	27070	995.5	993.0	994.6	995.2
1331	1852	3	19	16	16.0	27059	992.2	989.5	991.1	991.7
1332	1852	3	19	21	15.0	27052	990.1	987.6	989.2	989.8
1333	1852	3	20	9	11.0	27091	1001.8	999.9	1001.5	1002.1
1334	1852	3	20	16	16.0	27116	1009.3	1006.6	1008.2	1008.8
1335	1852	3	20	21	14.0	28016	1015.3	1012.9	1014.5	1015.1
1336	1852	3	21	9	13.0	28042	1023.2	1021.0	1022.6	1023.2
1337	1852	3	21	16	18.0	28053	1026.5	1023.4	1025.0	1025.6
1338	1852	3	21	21	19.0	28059	1028.3	1025.1	1026.7	1027.3
1339	1852	3	22	9	12.0	28057	1027.7	1025.7	1027.3	1027.9
1340	1852	3	22	16	17.0	28058	1028.0	1025.1	1026.7	1027.3
1341	1852	3	22	21	17.0	28061	1028.9	1026.0	1027.6	1028.2
1342	1852	3	23	9	11.0	28062	1029.2	1027.3	1028.9	1029.5
1343	1852	3	23	16	18.0	28071	1031.9	1028.8	1030.4	1031.0
1344	1852	3	23	21	18.0	28080	1034.6	1031.5	1033.1	1033.7
1345	1852	3	24	9	10.0	28074	1032.8	1031.1	1032.7	1033.3
1346	1852	3	24	16	19.0	28076	1033.4	1030.2	1031.8	1032.4
1347	1852	3	24	21	18.0	28078	1034.0	1030.9	1032.5	1033.1
1348	1852	3	25	9	10.0	28072	1032.2	1030.5	1032.1	1032.7
1349	1852	3	25	16	18.0	28074	1032.8	1029.7	1031.3	1031.9
1350	1852	3	25	21	16.0	28072	1032.2	1029.5	1031.1	1031.7
1351	1852	3	26	9	11.0	28076	1033.4	1031.5	1033.1	1033.7
1352	1852	3	26	16	18.0	28080	1034.6	1031.5	1033.1	1033.7
1353	1852	3	26	21	16.0	28082	1035.2	1032.5	1034.1	1034.7
1354	1852	3	27	9	13.0	28075	1033.1	1030.9	1032.5	1033.1
1355	1852	3	27	16	17.0	28068	1031.0	1028.1	1029.7	1030.3
1356	1852	3	27	21	16.0	28064	1029.8	1027.1	1028.7	1029.3
1357	1852	3	28	9	13.0	28048	1025.0	1022.8	1024.4	1025.0
1358	1852	3	28	16	18.0	28038	1022.0	1018.9	1020.5	1021.1
1359	1852	3	28	21	18.0	28047	1024.7	1021.6	1023.2	1023.8
1360	1852	3	29	9	15.0	28045	1024.1	1021.6	1023.2	1023.8
1361	1852	3	29	16	18.0	28045	1024.1	1021.0	1022.6	1023.2
1362	1852	3	29	21	18.0	28043	1023.5	1020.4	1022.0	1022.6
1363	1852	3	30	9	10.0	28034	1020.8	1019.1	1020.7	1021.3
1364	1852	3	30	16	18.0	28039	1022.3	1019.2	1020.8	1021.4
1365	1852	3	30	21	18.0	28038	1022.0	1018.9	1020.5	1021.1
1366	1852	3	31	9	15.0	28035	1021.1	1018.6	1020.2	1020.8
1367	1852	3	31	16	18.0	28038	1022.0	1018.9	1020.5	1021.1
1368	1852	3	31	21	17.0	28042	1023.2	1020.3	1021.9	1022.5
1369	1852	4	1	9	10.0	28040	1022.6	1020.9	1022.5	1023.1
1370	1852	4	1	16	15.0	28042	1023.2	1020.7	1022.3	1022.9
1371	1852	4	1	21	17.0	28038	1022.0	1019.1	1020.7	1021.3
1372	1852	4	2	9	11.0	28018	1015.9	1014.0	1015.6	1016.2
1373	1852	4	2	16	15.0	28004	1011.7	1009.2	1010.8	1011.4
1374	1852	4	2	21	16.0	27118	1009.9	1007.2	1008.8	1009.4
1375	1852	4	3	9	16.0	27114	1008.7	1006.0	1007.6	1008.2
1376	1852	4	3	16	17.0	27116	1009.3	1006.4	1008.0	1008.6
1377	1852	4	3	21	16.0	28004	1011.7	1009.0	1010.6	1011.2
1378	1852	4	4	9	13.0	28011	1013.8	1011.6	1013.2	1013.8
1379	1852	4	4	16	18.0	28032	1020.2	1017.1	1018.7	1019.3
1380	1852	4	4	21	18.0	28042	1023.2	1020.1	1021.7	1022.3
1381	1852	4	5	9	13.0	28036	1021.4	1019.2	1020.8	1021.4
1382	1852	4	5	16	18.0	28033	1020.5	1017.4	1019.0	1019.6
1383	1852	4	5	21	18.0	28035	1021.1	1018.0	1019.6	1020.2
1384	1852	4	6	9	13.0	28030	1019.6	1017.4	1019.0	1019.6
1385	1852	4	6	16	19.0	28046	1024.4	1021.2	1022.8	1023.4
1386	1852	4	6	21	18.0	28056	1027.4	1024.3	1025.9	1026.5
1387	1852	4	7	9	12.0	28055	1027.1	1025.1	1026.7	1027.3
1388	1852	4	7	16	18.0	28058	1028.0	1024.9	1026.5	1027.1
1389	1852	4	7	21	17.0	28055	1027.1	1024.2	1025.8	1026.4
1390	1852	4	8	9	13.0	28041	1022.9	1020.7	1022.3	1022.9
1391	1852	4	8	16	17.0	28044	1023.8	1020.9	1022.5	1023.1
1392	1852	4	8	21	17.0	28047	1024.7	1021.8	1023.4	1024.0
1393	1852	4	9	9	13.0	28046	1024.4	1022.2	1023.8	1024.4
1394	1852	4	9	16	19.0	28047	1024.7	1021.5	1023.1	1023.7
1395	1852	4	9	21	18.0	28045	1024.1	1021.0	1022.6	1023.2
1396	1852	4	10	9	15.0	28032	1020.2	1017.7	1019.3	1019.9
1397	1852	4	10	16	18.0	28030	1019.6	1016.5	1018.1	1018.7
1398	1852	4	10	21	18.0	28028	1019.0	1015.9	1017.5	1018.1
1399	1852	4	11	9	18.0	28022	1017.1	1014.0	1015.6	1016.2
1400	1852	4	11	16	19.0	28023	1017.4	1014.2	1015.8	1016.4
1401	1852	4	11	21	18.0	28024	1017.7	1014.6	1016.2	1016.8
1402	1852	4	12	9	15.0	28020	1016.5	1014.0	1015.6	1016.2
1403	1852	4	12	16	18.0	28019	1016.2	1013.1	1014.7	1015.3
1404	1852	4	12	21	18.0	28010	1013.5	1010.4	1012.0	1012.6
1405	1852	4	13	9	14.0	28000	1010.5	1008.1	1009.7	1010.3
1406	1852	4	13	16	16.0	28005	1012.0	1009.3	1010.9	1011.5
1407	1852	4	13	21	16.0	27116	1009.3	1006.6	1008.2	1008.8
1408	1852	4	14	9	13.0	27118	1009.9	1007.7	1009.3	1009.9
1409	1852	4	14	16	14.0	28006	1012.3	1009.9	1011.5	1012.1
1410	1852	4	14	21	17.0	28017	1015.6	1012.7	1014.3	1014.9
1411	1852	4	15	9	14.0	28024	1017.7	1015.3	1016.9	1017.5
1412	1852	4	15	16	18.0	28029	1019.3	1016.2	1017.8	1018.4
1413	1852	4	15	21	18.0	28029	1019.3	1016.2	1017.8	1018.4
1414	1852	4	16	9	18.0	28033	1020.5	1017.4	1019.0	1019.6
1415	1852	4	16	16	20.0	28028	1019.0	1015.6	1017.2	1017.8
1416	1852	4	16	21	19.0	28027	1018.7	1015.5	1017.1	1017.7
1417	1852	4	17	9	15.0	28012	1014.1	1011.6	1013.2	1013.8
1418	1852	4	17	16	17.0	28015	1015.0	1012.1	1013.7	1014.3
1419	1852	4	17	21	17.0	28018	1015.9	1013.0	1014.6	1015.2
1420	1852	4	18	9	16.0	28015	1015.0	1012.3	1013.9	1014.5
1421	1852	4	18	16	18.0	28012	1014.1	1011.0	1012.6	1013.2
1422	1852	4	18	21	16.0	28025	1018.0	1015.3	1016.9	1017.5
1423	1852	4	19	9	13.0	28026	1018.4	1016.2	1017.8	1018.4
1424	1852	4	19	16	16.0	28027	1018.7	1016.0	1017.6	1018.2
1425	1852	4	19	21	14.0	28036	1021.4	1019.0	1020.6	1021.2
1426	1852	4	20	9	14.0	28031	1019.9	1017.5	1019.1	1019.7
1427	1852	4	20	16	18.0	28020	1016.5	1013.4	1015.0	1015.6
1428	1852	4	20	21	13.0	28020	1016.5	1014.3	1015.9	1016.5
1429	1852	4	21	9	15.0	28020	1016.5	1014.0	1015.6	1016.2
1430	1852	4	21	16	16.0	28018	1015.9	1013.2	1014.8	1015.4
1431	1852	4	21	21	15.0	28013	1014.4	1011.9	1013.5	1014.1
1432	1852	4	22	9	13.0	28007	1012.6	1010.4	1012.0	1012.6
1433	1852	4	22	16	16.0	28007	1012.6	1009.9	1011.5	1012.1
1434	1852	4	22	21	15.0	28018	1015.9	1013.4	1015.0	1015.6
1435	1852	4	23	9	13.0	28028	1019.0	1016.8	1018.4	1019.0
1436	1852	4	23	16	16.0	28025	1018.0	1015.3	1016.9	1017.5
1437	1852	4	23	21	15.0	28050	1025.6	1023.1	1024.7	1025.3
1438	1852	4	24	9	15.0	28050	1025.6	1023.1	1024.7	1025.3
1439	1852	4	24	16	18.0	28056	1027.4	1024.3	1025.9	1026.5
1440	1852	4	24	21	17.0	28070	1031.6	1028.7	1030.3	1030.9
1441	1852	4	25	9	17.0	28072	1032.2	1029.3	1030.9	1031.5
1442	1852	4	25	16	19.0	28068	1031.0	1027.8	1029.4	1030.0
1443	1852	4	25	21	18.0	28068	1031.0	1027.9	1029.5	1030.1
1444	1852	4	26	9	18.0	28059	1028.3	1025.2	1026.8	1027.4
1445	1852	4	26	16	16.0	28056	1027.4	1024.7	1026.3	1026.9
1446	1852	4	26	21	16.0	28055	1027.1	1024.4	1026.0	1026.6
1447	1852	4	27	9	14.0	28037	1021.7	1019.3	1020.9	1021.5
1448	1852	4	27	16	15.0	28034	1020.8	1018.3	1019.9	1020.5
1449	1852	4	27	21	15.0	28027	1018.7	1016.2	1017.8	1018.4
1450	1852	4	28	9	14.0	28016	1015.3	1012.9	1014.5	1015.1
1451	1852	4	28	16	16.0	28010	1013.5	1010.8	1012.4	1013.0
1452	1852	4	28	21	15.0	28003	1011.4	1008.9	1010.5	1011.1
1453	1852	4	29	9	13.0	27112	1008.1	1005.9	1007.5	1008.1
1454	1852	4	29	16	15.0	27111	1007.8	1005.3	1006.9	1007.5
1455	1852	4	29	21	14.0	27115	1009.0	1006.6	1008.2	1008.8
1456	1852	4	30	9	11.0	28000	1010.5	1008.6	1010.2	1010.8
1457	1852	4	30	16	12.0	28003	1011.4	1009.4	1011.0	1011.6
1458	1852	4	30	21	13.0	28018	1015.9	1013.7	1015.3	1015.9
1459	1852	5	1	9	11.0	28021	1016.8	1014.9	1016.5	1017.1
1460	1852	5	1	16	14.0	28017	1015.6	1013.2	1014.8	1015.4
1461	1852	5	1	21	15.0	28017	1015.6	1013.1	1014.7	1015.3
1462	1852	5	2	9	13.0	28017	1015.6	1013.4	1015.0	1015.6
1463	1852	5	2	16	16.0	28018	1015.9	1013.2	1014.8	1015.4
1464	1852	5	2	21	16.0	28023	1017.4	1014.7	1016.3	1016.9
1465	1852	5	3	9	13.0	28016	1015.3	1013.1	1014.7	1015.3
1466	1852	5	3	16	15.0	28015	1015.0	1012.5	1014.1	1014.7
1467	1852	5	3	21	15.0	28026	1018.4	1015.9	1017.5	1018.1
1468	1852	5	4	9	13.0	28025	1018.0	1015.8	1017.4	1018.0
1469	1852	5	4	16	14.0	28025	1018.0	1015.6	1017.2	1017.8
1470	1852	5	4	21	14.0	28025	1018.0	1015.6	1017.2	1017.8
1471	1852	5	5	9	11.0	27105	1006.0	1004.1	1005.7	1006.3
1472	1852	5	5	16	14.0	27083	999.4	997.0	998.6	999.2
1473	1852	5	5	21	13.0	27072	996.1	993.9	995.5	996.1
1474	1852	5	6	9	12.0	27077	997.6	995.6	997.2	997.8
1475	1852	5	6	16	12.0	27068	994.9	992.9	994.5	995.1
1476	1852	5	6	21	14.0	27042	987.1	984.7	986.3	986.9
1477	1852	5	7	9	11.0	27070	995.5	993.6	995.2	995.8
1478	1852	5	7	16	13.0	27077	997.6	995.4	997.0	997.6
1479	1852	5	7	21	13.0	27085	1000.0	997.8	999.4	1000.0
1480	1852	5	8	9	12.0	27089	1001.2	999.2	1000.8	1001.4
1481	1852	5	8	16	14.0	27090	1001.5	999.1	1000.7	1001.3
1482	1852	5	8	21	14.0	27091	1001.8	999.4	1001.0	1001.6
1483	1852	5	9	9	10.0	27083	999.4	997.7	999.3	999.9
1484	1852	5	9	16	14.0	27077	997.6	995.2	996.8	997.4
1485	1852	5	9	21	14.0	27086	1000.3	997.9	999.5	1000.1
1486	1852	5	10	9	11.0	27100	1004.5	1002.6	1004.2	1004.8
1487	1852	5	10	16	12.0	27108	1006.9	1004.9	1006.5	1007.1
1488	1852	5	10	21	11.0	27115	1009.0	1007.1	1008.7	1009.3
1489	1852	5	11	9	9.0	27110	1007.5	1006.0	1007.6	1008.2
1490	1852	5	11	16	10.0	27110	1007.5	1005.8	1007.4	1008.0
1491	1852	5	11	21	11.0	27108	1006.9	1005.0	1006.6	1007.2
1492	1852	5	12	9	9.0	27102	1005.1	1003.6	1005.2	1005.8
1493	1852	5	12	16	11.0	27109	1007.2	1005.3	1006.9	1007.5
1494	1852	5	12	21	11.0	27111	1007.8	1005.9	1007.5	1008.1
1495	1852	5	13	9	9.0	27115	1009.0	1007.5	1009.1	1009.7
1496	1852	5	13	16	10.0	28000	1010.5	1008.8	1010.4	1011.0
1497	1852	5	13	21	10.0	28004	1011.7	1010.0	1011.6	1012.2
1498	1852	5	14	9	8.0	28005	1012.0	1010.6	1012.2	1012.8
1499	1852	5	14	16	11.0	28000	1010.5	1008.6	1010.2	1010.8
1500	1852	5	14	21	10.0	28001	1010.8	1009.1	1010.7	1011.3
1501	1852	5	15	9	10.0	28002	1011.1	1009.4	1011.0	1011.6
1502	1852	5	15	16	11.0	28001	1010.8	1008.9	1010.5	1011.1
1503	1852	5	15	21	11.0	27118	1009.9	1008.0	1009.6	1010.2
1504	1852	5	16	9	11.0	27106	1006.3	1004.4	1006.0	1006.6
1505	1852	5	16	16	11.0	27107	1006.6	1004.7	1006.3	1006.9
1506	1852	5	16	21	12.0	27107	1006.6	1004.6	1006.2	1006.8
1507	1852	5	17	9	10.0	27098	1003.9	1002.2	1003.8	1004.4
1508	1852	5	17	16	12.0	27107	1006.6	1004.6	1006.2	1006.8
1509	1852	5	17	21	12.0	27110	1007.5	1005.5	1007.1	1007.7
1510	1852	5	18	9	11.0	27107	1006.6	1004.7	1006.3	1006.9
1511	1852	5	18	16	14.0	27095	1003.0	1000.6	1002.2	1002.8
1512	1852	5	18	21	15.0	27096	1003.3	1000.8	1002.4	1003.0
1513	1852	5	19	9	15.0	27115	1009.0	1006.5	1008.1	1008.7
1514	1852	5	19	16	15.0	28001	1010.8	1008.3	1009.9	1010.5
1515	1852	5	19	21	15.0	28025	1018.0	1015.5	1017.1	1017.7
1516	1852	5	20	9	13.0	28035	1021.1	1018.9	1020.5	1021.1
1517	1852	5	20	16	17.0	28032	1020.2	1017.3	1018.9	1019.5
1518	1852	5	20	21	14.0	28022	1017.1	1014.7	1016.3	1016.9
1519	1852	5	21	9	13.0	28002	1011.1	1008.9	1010.5	1011.1
1520	1852	5	21	16	17.0	28018	1015.9	1013.0	1014.6	1015.2
1521	1852	5	21	21	17.0	28026	1018.4	1015.5	1017.1	1017.7
1522	1852	5	22	9	11.0	28031	1019.9	1018.0	1019.6	1020.2
1523	1852	5	22	16	14.0	28032	1020.2	1017.8	1019.4	1020.0
1524	1852	5	22	21	14.0	28022	1017.1	1014.7	1016.3	1016.9
1525	1852	5	23	9	12.0	28000	1010.5	1008.5	1010.1	1010.7
1526	1852	5	23	16	17.0	28008	1012.9	1010.0	1011.6	1012.2
1527	1852	5	23	21	17.0	28017	1015.6	1012.7	1014.3	1014.9
1528	1852	5	24	9	15.0	28027	1018.7	1016.2	1017.8	1018.4
1529	1852	5	24	16	17.0	28030	1019.6	1016.7	1018.3	1018.9
1530	1852	5	24	21	16.0	28033	1020.5	1017.8	1019.4	1020.0
1531	1852	5	25	9	14.0	28032	1020.2	1017.8	1019.4	1020.0
1532	1852	5	25	16	17.0	28032	1020.2	1017.3	1018.9	1019.5
1533	1852	5	25	21	15.0	28033	1020.5	1018.0	1019.6	1020.2
1534	1852	5	26	9	15.0	28039	1022.3	1019.8	1021.4	1022.0
1535	1852	5	26	16	15.0	28047	1024.7	1022.2	1023.8	1024.4
1536	1852	5	26	21	14.0	28045	1024.1	1021.7	1023.3	1023.9
1537	1852	5	27	9	14.0	28039	1022.3	1019.9	1021.5	1022.1
1538	1852	5	27	16	16.0	28045	1024.1	1021.4	1023.0	1023.6
1539	1852	5	27	21	14.0	28065	1030.1	1027.7	1029.3	1029.9
1540	1852	5	28	9	12.0	28066	1030.4	1028.4	1030.0	1030.6
1541	1852	5	28	16	15.0	28060	1028.6	1026.1	1027.7	1028.3
1542	1852	5	28	21	16.0	28057	1027.7	1025.0	1026.6	1027.2
1543	1852	5	29	9	13.0	28050	1025.6	1023.4	1025.0	1025.6
1544	1852	5	29	16	17.0	28045	1024.1	1021.2	1022.8	1023.4
1545	1852	5	29	21	17.0	28040	1022.6	1019.7	1021.3	1021.9
1546	1852	5	30	9	13.0	28035	1021.1	1018.9	1020.5	1021.1
1547	1852	5	30	16	15.0	28032	1020.2	1017.7	1019.3	1019.9
1548	1852	5	30	21	15.0	28035	1021.1	1018.6	1020.2	1020.8
1549	1852	5	31	9	13.0	28030	1019.6	1017.4	1019.0	1019.6
1550	1852	5	31	16	15.0	28026	1018.4	1015.9	1017.5	1018.1
1551	1852	5	31	21	14.0	28022	1017.1	1014.7	1016.3	1016.9
1552	1852	6	1	9	13.0	28050	1025.6	1023.4	1025.0	1025.6
1553	1852	6	1	16	15.0	28019	1016.2	1013.7	1015.3	1015.9
1554	1852	6	1	21	15.0	28031	1019.9	1017.4	1019.0	1019.6
1555	1852	6	2	9	12.0	28039	1022.3	1020.3	1021.9	1022.5
1556	1852	6	2	16	14.0	28034	1020.8	1018.4	1020.0	1020.6
1557	1852	6	2	21	15.0	28046	1024.4	1021.9	1023.5	1024.1
1558	1852	6	3	9	14.0	28038	1022.0	1019.6	1021.2	1021.8
1559	1852	6	3	16	16.0	28028	1019.0	1016.3	1017.9	1018.5
1560	1852	6	3	21	17.0	28021	1016.8	1013.9	1015.5	1016.1
1561	1852	6	4	9	14.0	28021	1016.8	1014.4	1016.0	1016.6
1562	1852	6	4	16	14.0	28021	1016.8	1014.4	1016.0	1016.6
1563	1852	6	4	21	14.0	28016	1015.3	1012.9	1014.5	1015.1
1564	1852	6	5	9	14.0	28016	1015.3	1012.9	1014.5	1015.1
1565	1852	6	5	16	14.0	28013	1014.4	1012.0	1013.6	1014.2
1566	1852	6	5	21	15.0	28015	1015.0	1012.5	1014.1	1014.7
1567	1852	6	6	9	15.0	28018	1015.9	1013.4	1015.0	1015.6
1568	1852	6	6	16	16.0	28020	1016.5	1013.8	1015.4	1016.0
1569	1852	6	6	21	17.0	28030	1019.6	1016.7	1018.3	1018.9
1570	1852	6	7	9	16.0	28030	1019.6	1016.9	1018.5	1019.1
1571	1852	6	7	16	18.0	28030	1019.6	1016.5	1018.1	1018.7
1572	1852	6	7	21	17.0	28040	1022.6	1019.7	1021.3	1021.9
1573	1852	6	8	9	15.0	28040	1022.6	1020.1	1021.7	1022.3
1574	1852	6	8	16	17.0	28033	1020.5	1017.6	1019.2	1019.8
1575	1852	6	8	21	16.0	28040	1022.6	1019.9	1021.5	1022.1
1576	1852	6	9	9	16.0	28036	1021.4	1018.7	1020.3	1020.9
1577	1852	6	9	16	17.0	28030	1019.6	1016.7	1018.3	1018.9
1578	1852	6	9	21	15.0	28028	1019.0	1016.5	1018.1	1018.7
1579	1852	6	10	9	16.0	28025	1018.0	1015.3	1016.9	1017.5
1580	1852	6	10	16	18.0	28018	1015.9	1012.8	1014.4	1015.0
1581	1852	6	10	21	18.0	28013	1014.4	1011.3	1012.9	1013.5
1582	1852	6	11	9	15.0	28018	1015.9	1013.4	1015.0	1015.6
1583	1852	6	11	16	15.0	28004	1011.7	1009.2	1010.8	1011.4
1584	1852	6	11	21	18.0	28006	1012.3	1009.2	1010.8	1011.4
1585	1852	6	12	9	14.0	28000	1010.5	1008.1	1009.7	1010.3
1586	1852	6	12	16	16.0	27113	1008.4	1005.7	1007.3	1007.9
1587	1852	6	12	21	16.0	27103	1005.4	1002.7	1004.3	1004.9
1588	1852	6	13	9	14.0	27096	1003.3	1000.9	1002.5	1003.1
1589	1852	6	13	16	15.0	27094	1002.7	1000.2	1001.8	1002.4
1590	1852	6	13	21	16.0	27102	1005.1	1002.4	1004.0	1004.6
